
0.146   0.145   0.180   
0.145   0.159   1.192   
0.155   0.151   0.171   
0.146   1.168   0.182   
0.140   0.156   1.194   
0.146   0.154   0.413   
0.134   0.151   0.206   
0.144   0.151   0.176   
0.142   0.147   0.175   
0.156   0.147   0.158   
0.142   0.214   1.395   
0.115   0.299   0.317   
0.116   0.408   0.318   
0.122   0.276   0.176   
0.128   0.171   0.189   
0.122   0.162   0.167   
0.111   0.173   0.194   
0.120   0.202   0.164   
0.121   0.211   0.172   
0.117   0.173   0.199   
0.130   0.183   0.532   
0.172   0.169   0.466   
0.154   0.152   0.191   
0.152   0.139   0.150   
0.139   0.128   0.162   
0.134   0.127   0.128   
0.126   0.122   0.122   
0.121   0.131   0.131   
0.123   0.144   0.121   
0.135   0.441   0.198   
0.141   0.162   0.179   
0.146   0.147   0.182   
0.156   0.148   0.172   
0.134   0.140   0.168   
0.145   0.144   0.169   
0.438   0.149   1.192   
0.151   0.140   0.169   
1.145   1.150   0.155   
0.145   1.168   0.189   
0.154   0.156   0.176   
0.137   0.138   0.169   
0.138   0.222   0.182   
0.144   0.146   0.180   
0.131   0.150   0.171   
0.139   0.136   0.163   
0.431   0.137   0.189   
0.135   1.163   0.164   
0.136   0.145   0.186   
0.136   0.145   0.183   
0.138   0.339   0.179   
0.153   1.159   0.167   
0.151   0.151   0.165   
0.144   0.135   0.160   
0.136   0.435   0.176   
1.159   0.149   0.180   
1.165   0.126   1.195   
0.129   0.142   3.156   
0.120   0.392   1.144   
0.135   0.146   0.161   
0.752   1.165   0.194   
0.144   0.149   0.451   
0.145   0.139   0.170   
0.132   0.142   0.176   
1.156   0.141   0.186   
0.137   0.281   0.266   
0.230   0.285   0.256   
0.288   0.204   0.248   
0.284   0.283   0.216   
0.286   1.232   0.237   
0.473   0.452   0.403   
0.143   0.449   0.386   
0.141   1.158   0.161   
0.429   0.135   0.146   
0.422   0.151   0.195   
0.438   0.133   0.182   
0.141   0.149   0.157   
0.433   0.133   0.176   
1.142   0.147   0.166   
0.138   1.146   0.165   
0.134   0.135   0.172   
0.145   0.151   0.172   
0.141   0.143   0.181   
0.131   0.145   0.164   
0.136   0.144   0.166   
0.138   0.224   0.192   
0.138   1.140   1.159   
0.139   1.178   0.136   
0.123   0.131   1.179   
0.135   0.419   0.159   
0.125   0.140   0.128   
0.132   0.133   0.149   
0.131   0.126   0.142   
0.132   0.124   0.140   
0.134   0.122   0.142   
0.135   0.130   0.136   
0.122   0.127   1.129   
0.126   0.127   0.130   
0.118   0.114   3.141   
0.115   0.118   0.120   
0.116   0.116   0.128   
0.116   0.140   0.126   
0.130   0.270   0.122   
0.123   0.115   0.114   
0.111   0.115   0.115   
0.117   0.115   0.122   
0.119   0.114   0.113   
0.134   0.129   0.127   
0.118   0.115   0.118   
0.116   0.116   0.117   
0.115   0.114   0.121   
0.130   0.123   0.145   
0.116   0.125   0.116   
0.109   0.116   0.116   
0.113   0.118   0.121   
0.115   0.115   0.115   
0.118   0.193   0.114   
0.115   0.118   0.123   
0.121   0.121   0.127   
0.118   0.125   0.141   
0.132   0.129   0.137   
0.121   0.181   0.163   
0.129   0.143   0.157   
0.133   0.125   0.124   
0.114   0.115   0.154   
0.123   0.132   0.145   
0.142   0.121   0.149   
0.120   0.165   0.122   
0.129   0.130   0.177   
0.121   0.305   0.197   
0.124   0.165   0.168   
0.119   0.144   0.415   
0.149   0.158   0.419   
0.146   0.213   0.169   
0.129   0.162   0.160   
0.141   0.138   0.181   
0.147   0.138   0.175   
0.133   0.155   0.374   
0.115   0.149   0.137   
0.151   0.133   0.170   
1.154   0.142   0.154   
0.423   0.123   0.121   
0.130   1.399   0.378   
0.123   0.952   0.184   
0.129   0.162   0.220   
0.149   0.183   0.202   
0.149   0.140   0.145   
0.125   0.140   0.196   
0.141   0.135   0.165   
0.134   0.141   0.153   
0.136   0.138   0.186   
0.153   0.139   0.454   
0.142   0.137   0.191   
0.139   0.289   0.182   
0.145   0.147   1.188   
0.142   0.141   0.165   
0.157   0.139   0.163   
0.152   0.151   0.171   
1.158   0.130   0.169   
0.140   0.144   0.185   
0.132   0.135   0.169   
0.157   0.151   0.173   
0.144   0.153   0.170   
0.145   0.153   1.169   
1.132   1.155   0.186   
0.143   0.142   0.369   
0.148   0.160   0.158   
0.150   0.131   0.165   
0.130   0.450   0.196   
0.143   0.162   3.171   
0.408   0.147   0.176   
0.132   0.132   0.169   
0.147   0.136   0.170   
0.143   0.423   0.173   
0.148   1.170   0.148   
0.132   0.146   0.160   
0.140   1.170   0.166   
0.138   0.135   1.168   
0.131   0.124   0.175   
0.142   0.139   0.171   
0.134   0.150   0.182   
0.125   0.134   1.383   
0.134   0.135   0.155   
0.133   0.128   0.137   
0.126   0.136   1.193   
0.139   0.410   1.218   
0.127   0.197   1.249   
0.127   0.300   0.222   
0.116   0.207   0.272   
0.127   0.286   0.204   
0.121   0.200   0.186   
0.135   0.220   0.150   
0.393   0.203   0.203   
0.124   0.271   0.243   
0.120   0.232   0.189   
0.123   0.177   0.169   
0.114   0.173   0.171   
0.117   0.175   0.218   
0.115   0.162   0.155   
0.120   0.159   0.171   
0.115   0.195   0.203   
0.115   0.152   0.174   
0.117   0.184   0.187   
0.119   0.277   0.170   
0.118   0.167   0.165   
0.109   0.209   0.226   
0.121   0.196   0.172   
0.118   0.224   0.197   
0.120   0.176   0.184   
0.126   0.173   0.184   
0.114   0.164   0.181   
0.115   0.163   0.169   
0.128   0.197   0.183   
0.116   0.222   0.273   
0.118   0.182   0.184   
0.116   0.174   0.175   
0.113   0.190   0.256   
0.123   0.168   0.163   
0.120   0.166   0.170   
0.114   0.174   0.172   
0.115   0.170   0.159   
0.119   0.170   0.193   
0.112   0.216   0.166   
0.119   0.177   0.159   
0.119   0.181   0.169   
0.114   0.168   0.162   
0.114   0.153   0.205   
0.121   0.178   0.193   
0.112   0.165   0.170   
0.114   0.165   0.176   
0.118   0.195   0.202   
0.116   0.191   0.185   
0.125   0.219   0.212   
0.123   0.267   0.177   
0.124   0.249   0.179   
0.120   0.168   0.211   
0.114   0.168   0.183   
0.116   0.170   0.196   
0.116   0.200   0.164   
0.118   0.183   0.184   
0.118   0.171   0.197   
0.125   0.163   0.161   
0.118   0.173   0.175   
0.114   0.336   0.276   
0.288   0.264   0.231   
0.122   0.205   0.179   
0.119   0.190   0.197   
0.149   1.177   0.437   
0.140   0.139   0.176   
0.425   0.150   0.201   
0.146   0.141   0.164   
0.143   0.153   0.167   
0.134   0.139   0.155   
0.149   0.150   1.168   
0.144   0.139   1.163   
0.121   0.139   0.159   
0.136   0.143   1.133   
0.134   0.140   0.140   
0.126   0.132   0.139   
0.128   0.212   0.121   
0.114   0.119   0.125   
0.115   0.134   0.148   
0.138   0.144   0.445   
0.133   0.144   0.174   
0.122   0.145   0.162   
0.130   0.122   0.131   
0.116   0.115   0.140   
1.183   0.152   1.131   
0.120   0.114   0.119   
0.120   0.118   0.118   
0.124   0.168   0.199   
0.131   0.139   0.149   
0.133   0.150   0.152   
0.138   0.159   0.119   
0.160   0.148   0.484   
0.141   0.418   0.173   
0.142   0.181   0.178   
0.138   0.125   0.156   
0.127   0.141   0.194   
0.425   0.134   0.136   
0.124   0.114   0.131   
0.115   0.123   0.119   
0.115   0.121   0.120   
0.118   0.119   0.126   
0.129   0.611   0.156   
0.110   0.123   0.119   
0.115   0.131   0.130   
0.123   0.182   0.142   
0.117   0.122   0.121   
0.114   0.122   0.195   
0.132   0.123   0.118   
0.117   0.127   0.122   
0.117   0.137   0.162   
0.120   0.160   0.278   
0.215   0.629   0.554   
0.120   0.803   0.210   
0.114   0.158   0.203   
0.118   0.164   0.160   
1.156   0.311   0.187   
0.122   0.162   0.185   
0.450   0.154   0.161   
0.141   0.189   0.439   
0.123   0.794   0.194   
0.124   0.150   0.175   
0.208   0.467   0.164   
0.135   0.167   1.203   
0.136   0.127   0.188   
0.134   0.152   0.168   
0.142   0.155   0.181   
0.134   0.208   0.176   
0.137   0.130   0.159   
0.148   0.153   1.201   
1.141   0.155   2.145   
0.131   0.139   0.180   
0.134   0.147   0.150   
0.139   0.136   0.207   
0.140   0.145   0.177   
0.144   0.153   0.174   
0.129   0.155   0.161   
0.141   0.140   0.169   
0.149   0.146   0.150   
0.148   0.140   0.184   
0.131   0.156   0.167   
0.142   0.157   0.161   
0.148   0.150   0.177   
0.144   0.144   0.181   
0.146   0.134   0.228   
0.132   0.418   1.176   
0.142   0.147   0.186   
0.136   0.150   0.391   
0.418   0.149   0.180   
0.135   1.159   1.388   
1.156   0.151   0.394   
0.144   1.175   0.185   
0.149   0.143   0.166   
0.149   0.262   0.181   
1.138   0.143   1.177   
0.142   0.152   0.198   
0.140   0.141   1.167   
0.138   0.144   0.192   
0.142   0.150   3.216   
0.142   0.444   0.182   
0.136   1.169   0.183   
0.140   0.448   0.393   
0.134   0.140   0.167   
0.133   0.145   1.174   
0.408   0.413   0.181   
0.139   0.151   0.170   
0.135   0.153   0.182   
0.135   0.146   0.161   
0.136   0.147   0.424   
0.125   0.129   0.155   
0.139   0.159   0.463   
0.137   1.167   0.180   
0.148   0.150   0.184   
0.134   0.142   1.218   
0.423   0.154   1.168   
0.140   0.154   0.166   
0.128   0.142   0.142   
0.128   0.144   0.401   
0.129   0.128   0.165   
0.127   0.321   0.172   
0.134   0.144   0.152   
0.131   0.121   0.152   
0.114   0.121   0.119   
0.131   0.125   0.132   
0.119   0.121   0.138   
0.149   0.150   0.422   
0.146   0.135   1.148   
0.120   0.116   0.117   
0.116   0.116   0.117   
0.118   0.122   0.130   
0.112   0.125   0.114   
0.112   0.118   0.119   
0.120   0.126   0.123   
0.110   0.125   0.124   
0.175   0.128   0.125   
0.116   0.119   0.114   
0.113   0.125   0.120   
0.114   0.122   0.113   
0.111   0.115   0.120   
0.113   0.117   0.113   
0.123   0.115   0.116   
0.126   0.116   0.113   
0.120   0.122   0.115   
0.113   0.115   0.119   
0.123   0.134   0.153   
0.117   0.135   0.152   
0.120   0.119   0.137   
0.132   0.121   0.131   
0.121   0.154   0.166   
0.130   0.159   0.163   
0.128   0.133   0.151   
0.435   0.794   0.513   
0.125   0.492   0.328   
0.121   0.369   0.346   
0.118   0.163   0.206   
0.124   0.166   0.167   
0.126   0.167   0.183   
0.142   0.160   0.191   
1.185   1.162   0.177   
0.153   0.431   0.392   
0.124   0.319   0.222   
0.115   0.442   0.423   
0.137   0.224   0.295   
0.116   0.201   0.159   
0.116   0.164   0.164   
0.122   0.204   0.236   
0.116   0.162   0.156   
0.121   0.180   0.161   
0.117   0.187   0.177   
0.166   0.198   0.461   
0.284   0.278   1.206   
0.144   0.148   0.182   
0.130   0.311   0.168   
1.157   0.136   0.164   
0.136   0.130   0.157   
0.137   0.143   0.161   
0.137   0.157   0.165   
0.142   0.129   0.145   
0.131   0.124   0.149   
0.131   0.130   0.134   
0.118   0.117   1.416   
0.140   0.130   0.119   
0.116   0.123   0.113   
0.114   0.112   0.141   
0.117   0.124   1.135   
0.122   0.131   0.162   
0.134   0.121   0.157   
0.132   0.411   0.206   
0.144   0.185   0.655   
0.144   0.152   0.167   
1.124   0.116   0.123   
0.118   0.124   0.125   
0.121   0.123   0.149   
0.148   0.144   1.175   
0.145   0.330   1.188   
1.441   0.139   0.161   
0.125   0.143   0.175   
0.146   0.136   0.166   
0.137   0.157   0.178   
0.141   0.140   0.176   
0.150   0.159   1.190   
0.140   1.161   0.179   
0.131   0.749   0.157   
0.139   0.142   0.154   
0.147   0.143   1.380   
0.136   0.146   0.152   
0.144   0.141   0.367   
0.130   1.154   0.136   
0.125   0.190   1.166   
0.126   0.149   0.182   
0.145   0.159   0.182   
0.141   0.141   1.176   
0.420   0.146   0.162   
0.135   0.139   0.172   
0.155   0.151   0.181   
0.141   0.162   0.208   
0.437   0.145   0.429   
0.134   0.149   0.173   
0.139   0.165   0.174   
0.160   0.146   0.187   
0.137   0.145   0.186   
0.147   0.156   0.198   
0.142   0.145   0.533   
0.137   0.150   0.415   
0.142   0.149   1.210   
0.132   0.145   1.454   
0.142   0.456   1.332   
0.129   0.408   0.159   
0.129   1.167   0.176   
0.152   1.155   0.478   
0.135   0.214   0.181   
0.141   0.148   0.177   
0.142   0.406   0.189   
0.138   0.414   0.164   
0.139   0.145   0.180   
0.400   0.145   0.466   
7.330   0.151   0.180   
1.164   0.135   0.702   
0.127   0.137   1.177   
0.137   0.145   0.187   
0.136   0.139   0.173   
0.139   0.137   0.468   
0.144   0.146   0.159   
0.136   0.312   0.173   
0.142   0.151   0.171   
0.429   0.150   0.165   
0.143   0.152   0.189   
0.126   0.147   0.159   
0.151   0.143   0.165   
0.143   0.431   0.182   
0.137   0.143   0.170   
0.129   0.148   0.167   
0.135   0.136   1.167   
0.127   0.141   0.142   
0.134   0.149   0.450   
0.140   1.247   0.209   
0.391   0.368   0.211   
0.122   0.193   0.208   
0.148   0.144   1.449   
0.142   0.148   0.191   
0.148   0.144   0.167   
0.137   1.461   0.166   
0.439   0.141   2.474   
0.134   0.147   0.171   
0.126   0.142   1.170   
0.130   0.128   0.140   
1.135   0.123   0.391   
0.138   0.146   0.161   
0.123   0.127   0.381   
0.114   0.128   0.142   
0.132   0.141   0.156   
0.145   1.142   0.143   
0.138   0.132   0.437   
0.141   0.151   0.194   
0.162   0.148   1.202   
0.144   0.142   0.176   
0.137   0.142   0.143   
0.140   0.139   0.142   
0.131   0.144   0.163   
0.129   0.134   0.186   
0.141   0.141   0.191   
0.429   0.147   0.174   
0.133   1.144   0.424   
0.137   0.147   0.163   
0.140   0.145   0.166   
1.146   0.151   0.178   
0.140   0.151   0.180   
0.136   0.150   0.174   
0.143   0.426   0.152   
0.130   0.145   0.458   
0.130   0.126   1.170   
1.144   0.144   2.183   
0.128   0.131   1.255   
0.135   0.150   0.613   
0.135   0.141   0.178   
0.137   0.129   0.179   
0.127   0.420   0.159   
0.126   0.143   0.169   
0.412   0.150   0.151   
0.144   0.156   0.480   
0.127   1.146   1.215   
0.304   0.664   1.248   
0.135   0.222   0.178   
0.132   0.241   0.205   
0.114   0.201   3.242   
0.118   0.170   0.156   
0.108   0.184   0.215   
0.120   0.177   0.177   
0.126   0.165   0.213   
0.112   0.198   0.177   
0.115   0.179   0.186   
0.120   0.185   0.166   
0.121   0.166   0.160   
0.117   0.173   0.183   
0.119   0.187   0.201   
0.128   0.152   0.189   
0.117   0.214   0.170   
0.131   0.175   0.185   
0.139   0.166   1.186   
0.140   0.735   0.165   
0.140   0.161   0.398   
0.143   1.160   0.394   
0.147   0.139   1.178   
0.131   0.131   0.137   
0.118   0.118   0.126   
0.113   0.333   0.417   
0.139   0.144   0.162   
0.141   0.130   0.154   
1.121   0.115   0.119   
0.117   0.130   0.119   
0.126   0.128   0.131   
0.124   0.115   0.114   
0.418   0.141   1.178   
0.147   0.152   0.158   
0.420   0.140   0.170   
0.424   0.143   0.184   
0.145   0.151   0.206   
0.138   0.157   0.175   
0.154   0.136   0.159   
0.445   0.147   0.175   
0.149   0.142   1.186   
0.134   0.144   0.182   
1.169   0.140   0.188   
0.159   0.140   0.163   
0.147   0.154   0.167   
0.136   0.147   0.446   
0.130   0.149   0.155   
0.142   0.212   0.149   
0.143   0.137   0.188   
3.141   0.137   0.166   
0.418   0.145   1.151   
0.133   1.140   0.166   
0.123   0.427   0.146   
0.150   0.150   0.184   
0.139   0.145   0.172   
0.385   0.134   0.183   
0.120   0.123   0.132   
0.392   0.129   0.149   
0.415   0.420   0.174   
0.131   0.143   0.165   
0.130   0.185   0.182   
0.129   0.261   0.200   
0.121   0.217   0.206   
0.144   0.249   0.283   
0.116   0.181   0.214   
1.184   0.278   0.244   
0.124   0.165   0.190   
0.133   0.173   0.289   
0.117   0.176   0.217   
0.132   0.142   0.152   
0.128   0.183   0.162   
0.127   0.167   0.192   
0.127   0.155   0.154   
0.119   0.167   0.281   
0.130   0.195   0.198   
0.128   1.162   0.169   
0.141   0.135   0.427   
0.146   0.152   0.182   
0.131   0.143   1.189   
0.122   0.146   0.161   
